image_name,class_name,class_id,level_1,level_2,level_3
02a3ee83-d7d9-3df8-a503-f83e502ae591.jpg,ECC,1,negative,ECC,
71dcc8f3-3875-356f-b563-22437fae7bf9.jpg,ASC-US,8,ASC,ASC-US,
d6075081-9ed6-3449-862d-8c4bd9a5de80.jpg,ASC-H,10,ASC,ASC-H,
00b670f4-aa30-3b60-b654-5e971ce1a57e.jpg,HSIL,11,ASC,HSIL,
d75d3820-4f09-3150-8eb6-31bf39d1e8a4.jpg,ECC,1,negative,ECC,
de67b7f3-6192-3f9c-9185-98054fc2f0b4.jpg,Normal,0,negative,Normal,
f40abf6f-a26d-3111-a9d6-0e54dddf02df.jpg,TRI,23,microbe,TRI,
3a09b81f-6a38-3a11-bded-c91baa53bfc7.jpg,RPC,2,negative,RPC,
19eadca3-dd29-3188-aabf-095663280bb4.jpg,AGC-FN,15,AGC,AGC-FN,
a07e6387-6d5a-3033-a28d-b5560ff80499.jpg,Atrophy,5,negative,Atrophy,
a18eb6b6-b943-34de-84f2-a7113bb79589.jpg,RPC,2,negative,RPC,
c4f66411-53ec-31c4-8181-756a6d423afe.jpg,ADC,16,AGC,ADC,
092a2202-d354-3b0c-8552-89fde100be49.jpg,Normal,0,negative,Normal,
ab1e3691-2cc7-39ec-a0ca-3ef0c9e83027.jpg,Normal,0,negative,Normal,
3f4a52de-cfc6-3272-8e06-9aa51ca67687.jpg,Normal,0,negative,Normal,
a32b73a3-4d0c-3f67-919d-5cb39df09de2.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
b290524c-afb3-3115-b92c-ba1f6dcbfde1.jpg,AGC,13,AGC,,
0909e3f5-12d5-3b47-b47b-9858d8d28ba8.jpg,ASC-H,10,ASC,ASC-H,
2f22c1f5-62e0-3dfe-9f8f-436593dbc074.jpg,AGC,13,AGC,,
9b4c1131-3fb9-3889-926b-5520bf26b8e4.jpg,ECC,1,negative,ECC,
47d04a26-80c3-317d-ac34-e9ee5755ca69.jpg,LSIL,9,ASC,LSIL,
5bc40ee4-8962-34d0-96eb-062e84565cda.jpg,Normal,0,negative,Normal,
262538b7-97cd-3f85-ae80-b1c04a507f5a.jpg,MPC,3,negative,MPC,
aff667cc-ba66-39cd-9662-48b959b19dc2.jpg,ASC-H,10,ASC,ASC-H,
c233f163-12c5-39ae-a505-13257d0d9d78.jpg,CC,25,microbe,CC,
d8d3a4b3-35e1-3187-ad9b-f176d1f4cd04.jpg,AGC-EMC-NOS,18,AGC,AGC-NOS,AGC-EMC-NOS
f34b859a-503a-32b2-915d-3df005427741.jpg,HSIL,11,ASC,HSIL,
eeb44849-421b-3b4a-adc0-23498dd53ddb.jpg,ASC-US,8,ASC,ASC-US,
aeb37077-64cb-3c78-928c-5c52fe2fe756.jpg,ADC,16,AGC,ADC,
0fa75203-403d-3200-9029-a6a75cd5a27b.jpg,AGC-FN,15,AGC,AGC-FN,
9bdfb3b4-43e3-3ca5-9425-891908bb3761.jpg,ASC-US,8,ASC,ASC-US,
99118cdc-c4a8-331d-b689-09274ba58e09.jpg,Normal,0,negative,Normal,
01ab5069-8fc1-320f-beb5-5bf9a9ba77f8.jpg,ADC,16,AGC,ADC,
afe58da9-a842-3a8f-9af4-9b47fb11f844.jpg,AGC,13,AGC,,
879ff8e5-e4c3-3bef-9d5d-6def6f5ff2bc.jpg,ACTINO,22,microbe,ACTINO,
60926c65-86a2-3058-957b-ffd8427d413e.jpg,ASC-US,8,ASC,ASC-US,
cd1dd3a3-67eb-3015-b97d-c5149c51747b.jpg,Normal,0,negative,Normal,
81c3a057-c9d9-3eb9-929c-9891f5d8602c.jpg,HCG,7,negative,HCG,
a455975d-eb83-3409-ad41-04ad7b296f5b.jpg,CC,25,microbe,CC,
d5410ed2-1278-3b69-85a9-445f64d37b62.jpg,Normal,0,negative,Normal,
316621ee-d52a-39b7-98c3-388f6b026eda.jpg,Normal,0,negative,Normal,
cfc90c3f-2e4d-3066-9f38-eea22b84b0a6.jpg,RPC,2,negative,RPC,
24e4f648-aecd-3f71-a35d-2a8ea84adaa2.jpg,TRI,23,microbe,TRI,
ffaa0263-7bd0-3dca-9dd2-ffc52001db10.jpg,PG,4,negative,PG,
42d6e694-02ed-37dc-abfc-9cdf4df95f91.jpg,AGC,13,AGC,,
b71fddc1-169d-30d0-b24c-1acf60ca7a08.jpg,AGC-FN,15,AGC,AGC-FN,
3be82512-0cfd-3f5d-8db6-1cc42cb3595a.jpg,ASC-US,8,ASC,ASC-US,
138ef23d-34e7-35b4-bdcc-38ba24afd5c1.jpg,LSIL,9,ASC,LSIL,
1f10605f-f66d-33ac-b97a-38556ecbdc69.jpg,PG,4,negative,PG,
19ac1e76-8263-3601-855b-7ab9f38bb3c5.jpg,EMC,6,negative,EMC,
bbfd0d87-46be-3602-ba91-56462d330541.jpg,SCC,12,ASC,SCC,
eeb87a2e-3b77-3c3b-af8f-66c05f142fb9.jpg,Atrophy,5,negative,Atrophy,
27437fa9-8876-3f9c-abea-3941e9029afb.jpg,TRI,23,microbe,TRI,
609ad079-6e2f-36b4-86f4-8198b28c7339.jpg,ADC,16,AGC,ADC,
4b45fc05-107f-3c82-a0b8-561aee722c89.jpg,Normal,0,negative,Normal,
97df9b48-ca88-39e0-a355-f8a52d3aebf9.jpg,ADC,16,AGC,ADC,
8d5b2bd7-bfa2-3e20-b73d-54955e6d1df8.jpg,TRI,23,microbe,TRI,
cedebfbd-515c-3b52-9e2f-c212429a4910.jpg,MPC,3,negative,MPC,
4e009ec2-9462-37ef-af3a-278b94f77445.jpg,AGC-NOS,14,AGC,AGC-NOS,
8b89a99b-d643-3075-bf05-3d5428ebdc60.jpg,MPC,3,negative,MPC,
b93d2a04-8b68-35d6-b14b-06306641f087.jpg,ACTINO,22,microbe,ACTINO,
b26ad5bb-82e6-345f-9607-f5938c37f815.jpg,Normal,0,negative,Normal,
8cdd5c5b-41d7-3d99-b740-56ec40e75af2.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
2c815e89-1a94-3650-b948-54339c98dedd.jpg,ASC-H,10,ASC,ASC-H,
7c19a0d4-4255-30e9-9a6b-5c6b4c719994.jpg,CC,25,microbe,CC,
b077181a-21bd-36b3-a64a-21b884cd0319.jpg,FUNGI,21,microbe,FUNGI,
33cb29fc-b45d-3123-840a-395e360b55dd.jpg,LSIL,9,ASC,LSIL,
82d0060e-073b-35ad-9cc1-71e74d36bc0a.jpg,ADC,16,AGC,ADC,
82a4fd33-15c5-3939-a3c7-155aa61ce83e.jpg,TRI,23,microbe,TRI,
f6dc26c2-7246-313f-b604-fedbbe9e044d.jpg,MPC,3,negative,MPC,
67e47a9b-5e56-3abe-a25a-f18f3d2635ca.jpg,HCG,7,negative,HCG,
203bc3fc-988c-3cb3-b73f-de279ba044b2.jpg,AGC,13,AGC,,
9c15e651-4590-338d-bb27-30eaa6052b7e.jpg,FUNGI,21,microbe,FUNGI,
227bb287-fe9a-30e7-a772-2d1c788b5c37.jpg,Normal,0,negative,Normal,
e4daf78c-5d6b-3493-acc6-e2c870be6d0d.jpg,FUNGI,21,microbe,FUNGI,
04c3e8b9-fbc0-33df-8ee2-33db84d7e42e.jpg,RPC,2,negative,RPC,
813a8e01-5af8-33b4-8925-3253323932c6.jpg,ACTINO,22,microbe,ACTINO,
68d778e2-cef5-35d6-ab90-0993547b8b11.jpg,Normal,0,negative,Normal,
10b2fe9e-6f70-3688-a196-6d2381eaa3e2.jpg,CC,25,microbe,CC,
41f5768a-8c01-3894-83d4-1c157c7ed508.jpg,TRI,23,microbe,TRI,
7a988625-cb26-351b-8906-9d1e801a4bf0.jpg,ADC-EMC,20,AGC,ADC,ADC-EMC
995ec4c9-119a-3eb6-adeb-3087ee803667.jpg,AGC,13,AGC,,
5fca87d4-213c-31cf-a533-7b9047f298d5.jpg,PG,4,negative,PG,
afe1dd6e-31f8-3b42-beab-a2e977f6feb7.jpg,FUNGI,21,microbe,FUNGI,
67219789-5731-318b-a316-c2eebbde2d74.jpg,ACTINO,22,microbe,ACTINO,
10cfe9fd-03e7-3457-a81e-d2d39302bc00.jpg,RPC,2,negative,RPC,
69262f6b-627e-3af0-ba26-626bf0257509.jpg,ASC-US,8,ASC,ASC-US,
a1396242-bd94-303e-ae0f-3c1bc6f4dddd.jpg,ACTINO,22,microbe,ACTINO,
8b8c957b-f632-3e1e-8d09-c2e677861a88.jpg,ASC-US,8,ASC,ASC-US,
30061023-5897-315b-b7a4-bc0f1300e97d.jpg,ASC-US,8,ASC,ASC-US,
161e5a6d-0b65-36f3-8dbb-67cf2fac72e9.jpg,ASC-US,8,ASC,ASC-US,
932c20db-b5f9-3f34-929b-b20eb697b94c.jpg,ADC,16,AGC,ADC,
2ef91a63-a050-3e7a-8e9b-4329b54cb32c.jpg,ASC-US,8,ASC,ASC-US,
c05d42cf-4a85-3a91-b2b1-0d7c92e8b074.jpg,AGC,13,AGC,,
5da7fc12-9e2b-3335-8baf-dd16c76d7d2d.jpg,HCG,7,negative,HCG,
a8a04708-2c4b-392b-8155-92f9d2343630.jpg,Atrophy,5,negative,Atrophy,
0f7c5822-e4ae-33a8-aa9d-76caad711cb3.jpg,ECC,1,negative,ECC,
81b35b43-14e7-3f81-8730-bfdd887b6324.jpg,AGC,13,AGC,,
d36a9f80-6c5b-3cee-9202-f9aaf524aaef.jpg,Normal,0,negative,Normal,
010e85ce-33d6-388a-b26c-a00e3b1f6786.jpg,HSV,24,microbe,HSV,
4d1843e8-f199-38f4-bf03-8a66ab6d7130.jpg,Normal,0,negative,Normal,
ccd6cc21-c4f5-3243-979b-5f934087ab55.jpg,AGC,13,AGC,,
a0501432-b1ce-362a-9952-93526885e5d5.jpg,Normal,0,negative,Normal,
2bf47d4c-17d5-3959-a604-377fdac95aa7.jpg,HSIL,11,ASC,HSIL,
f7d67df1-5443-3ade-bbcc-972bef615b01.jpg,TRI,23,microbe,TRI,
eeb81953-2d80-3923-a8f1-5da92b390041.jpg,SCC,12,ASC,SCC,
cf698309-6eba-329d-86e3-b45dab74dc87.jpg,SCC,12,ASC,SCC,
5abba9d3-9644-3fc6-b0c8-64fc5d475c42.jpg,MPC,3,negative,MPC,
863ce67c-656d-3313-b3dc-138ffef5235a.jpg,ADC,16,AGC,ADC,
9863bcf8-1b45-3e05-b0fc-a01ef2f0d1c3.jpg,CC,25,microbe,CC,
08598ecc-080d-3331-b753-9f88789fdc3c.jpg,Atrophy,5,negative,Atrophy,
aae4d199-6ad4-3f22-b5b2-fd6132739dca.jpg,HSV,24,microbe,HSV,
ab517447-0c93-3301-b813-5960bc1a224a.jpg,ASC-US,8,ASC,ASC-US,
55c4c955-3686-3a47-a613-318af05cf472.jpg,Atrophy,5,negative,Atrophy,
32508874-f631-3123-8b69-1f40efa07666.jpg,ASC-US,8,ASC,ASC-US,
f45dc324-04c1-3fa7-98b7-d4a899f3fbab.jpg,FUNGI,21,microbe,FUNGI,
6e9c3b1b-cf96-3aa1-90c3-f258ab858245.jpg,AGC,13,AGC,,
5d820558-1048-380d-9678-7eb7a3e8d39f.jpg,LSIL,9,ASC,LSIL,
0a44983f-d2e7-3ed7-8e2e-37a3ccbb2e03.jpg,PG,4,negative,PG,
71d705bc-de9f-30cf-b823-18a7813f59c2.jpg,PG,4,negative,PG,
b497ae18-53fc-33af-9fb9-ca5b7b6d7e87.jpg,ASC-H,10,ASC,ASC-H,
0a01d2a6-ff96-335c-9c6d-445a8d00b6c6.jpg,Normal,0,negative,Normal,
a9566cda-2f56-3c57-aa00-12afd4b662e5.jpg,SCC,12,ASC,SCC,
88880067-ec76-37af-bf1d-b21eaf2eec52.jpg,EMC,6,negative,EMC,
820cbaac-01e9-3579-8e6e-3ff92cd68410.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
3e62d849-8014-3e6f-bc0a-27cd4eb4fcfd.jpg,EMC,6,negative,EMC,
5a53f85e-aa19-304c-903a-5529d288ebab.jpg,ACTINO,22,microbe,ACTINO,
ee17d74c-78fc-3656-af9b-79a7a8df0feb.jpg,RPC,2,negative,RPC,
0f90f0eb-0e5f-3f7d-be94-06c0216f25ab.jpg,Atrophy,5,negative,Atrophy,
33a71a3e-913d-3963-ab4f-efad8aca4041.jpg,AGC,13,AGC,,
ea20aee4-afda-3608-a848-21419be670f3.jpg,TRI,23,microbe,TRI,
0a035136-4f40-39e2-8b92-5fcd95d58d03.jpg,AGC-EMC-NOS,18,AGC,AGC-NOS,AGC-EMC-NOS
2df7565e-5cf2-3557-94ae-a4f3830b7d11.jpg,AGC-NOS,14,AGC,AGC-NOS,
6104bdfc-f057-3f7a-8ac0-bd69b9200119.jpg,TRI,23,microbe,TRI,
92b0f238-e307-3466-a786-d4a82000e6a7.jpg,MPC,3,negative,MPC,
f6a71fc5-5bfd-32b3-8136-a5893ce2ca82.jpg,AGC-FN,15,AGC,AGC-FN,
bae9871d-3b09-30a8-92ad-fad8df8f2ca2.jpg,FUNGI,21,microbe,FUNGI,
5cc80b58-dc49-35ba-b50e-ef212f6f861a.jpg,ACTINO,22,microbe,ACTINO,
a8390123-bb63-378d-9ac6-a00853bee91f.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
7079dc30-7502-338a-9c73-22df87586f9e.jpg,PG,4,negative,PG,
a7890bcc-b058-3e0e-969e-3fc2b1b75802.jpg,ASC-US,8,ASC,ASC-US,
9e6ccfbc-f37b-30de-89ee-3d6f55b0cc7f.jpg,TRI,23,microbe,TRI,
8f7519fc-988a-3c37-b5cd-594b80cfbbd7.jpg,RPC,2,negative,RPC,
3ebe7801-5990-3998-aca5-b01934869f1c.jpg,Normal,0,negative,Normal,
8cf18121-adb5-3b3e-8db8-c15168f1ddfb.jpg,LSIL,9,ASC,LSIL,
5467961f-0dc9-3ac5-8bf3-3946b068b2bd.jpg,Atrophy,5,negative,Atrophy,
5c930ab9-80cd-3b23-b179-3aeac6bb7d3f.jpg,ACTINO,22,microbe,ACTINO,
d349638a-2e7f-312e-9f84-3800e699fa46.jpg,RPC,2,negative,RPC,
a7230052-6f4f-3f7a-b4d7-38d62696485f.jpg,SCC,12,ASC,SCC,
f10e59f0-50eb-3539-af8b-d32cf7595ccf.jpg,SCC,12,ASC,SCC,
63d40f6d-6a97-3509-9171-b932c84ca193.jpg,AGC-NOS,14,AGC,AGC-NOS,
523a0426-34b9-33f0-bb36-c9a23e202fcb.jpg,Atrophy,5,negative,Atrophy,
62d64def-2c2f-395d-b209-3266ad3cac85.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
a89f9df6-0f72-3b93-bcfb-4c065b5b313b.jpg,ASC-H,10,ASC,ASC-H,
6d27f327-fbb2-348b-aac7-6fbb33ca21eb.jpg,HSIL,11,ASC,HSIL,
9f29406a-fb2a-3762-afd3-213b1ebf98d3.jpg,ADC-ECC,19,AGC,ADC,ADC-ECC
df552dd1-0bf7-3eeb-94ae-2298a2204899.jpg,ASC-H,10,ASC,ASC-H,
ff61a3f6-c492-3688-a0f6-874ec5847353.jpg,SCC,12,ASC,SCC,
8202fce6-4483-3d12-a568-afe917d6fb58.jpg,HSIL,11,ASC,HSIL,
d759b2bd-92bc-3a81-9460-74d4b64fa465.jpg,ECC,1,negative,ECC,
413cd94d-8595-38cf-b3a1-55edddf25890.jpg,Normal,0,negative,Normal,
a27e78c6-816c-3a9d-b71b-a17e3afccd78.jpg,ECC,1,negative,ECC,
6efe1b25-7400-3246-b201-e40721a78b04.jpg,MPC,3,negative,MPC,
1636d89a-48ee-371b-b361-04e21c0599d2.jpg,PG,4,negative,PG,
6302918e-ea19-3d2b-a4f0-ff5ecb80bd2e.jpg,ACTINO,22,microbe,ACTINO,
6ebc4e89-3e65-3492-a21a-54d89412f594.jpg,HSIL,11,ASC,HSIL,
bfa1f2e3-edca-3c22-8cc3-38b274b70b33.jpg,AGC-NOS,14,AGC,AGC-NOS,
e7b310b8-5e09-3bbc-a356-d893fed0e639.jpg,AGC,13,AGC,,
1a0c6448-5687-3d19-ab32-5df1d937f3bc.jpg,EMC,6,negative,EMC,
33259ee9-d7fa-31fa-a392-ff439eb0592f.jpg,Normal,0,negative,Normal,
9bc725cd-3b45-37ee-adfc-ed146994e04e.jpg,Normal,0,negative,Normal,
b541fd34-67fa-376b-a95e-3e1a8c0602d3.jpg,ADC,16,AGC,ADC,
aa8e3139-76c9-3e4f-9e31-0ce66619da2b.jpg,EMC,6,negative,EMC,
7511dde6-fca1-32e2-9d33-79609f6509fa.jpg,AGC,13,AGC,,
6dec8f4b-d2a1-34b3-8688-2eab2e8d9c24.jpg,RPC,2,negative,RPC,
de073853-9211-31f3-bc66-f12da9851615.jpg,ADC-ECC,19,AGC,ADC,ADC-ECC
1978f459-c3d4-392c-8fbe-bf87d4c1a348.jpg,Normal,0,negative,Normal,
7772d63c-7636-331e-96e5-a810c7807d41.jpg,HSIL,11,ASC,HSIL,
2294292f-6798-314c-9b40-39395d2d7e7b.jpg,MPC,3,negative,MPC,
e8397454-cba9-3af7-9620-c2490c3b693d.jpg,ASC-US,8,ASC,ASC-US,
9253d53c-6a91-31bb-afbb-19dc25175c41.jpg,RPC,2,negative,RPC,
1b04671e-eacf-3af0-99ce-7c431efcca09.jpg,AGC,13,AGC,,
d9f70c46-326f-30ca-8a7b-3284cf574313.jpg,AGC,13,AGC,,
0b0a313d-dd91-3edf-8305-1e101e661f88.jpg,AGC,13,AGC,,
398982d1-0fb4-344c-9580-b3a2cd574992.jpg,ECC,1,negative,ECC,
0f53954a-50be-331d-bdd0-2e3d0d676b44.jpg,ECC,1,negative,ECC,
81455b20-9f6a-35e8-876a-37eedcc427dd.jpg,HSIL,11,ASC,HSIL,
aac0f3d4-b60a-36e6-9f3b-8fd73e8d3187.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
383fb3b0-9f69-306e-83cb-ffe7084c32a4.jpg,LSIL,9,ASC,LSIL,
77d938ea-61f2-3fde-b117-6ad131c3d8d4.jpg,ECC,1,negative,ECC,
c02084ba-efdc-3955-bf64-de2ab328edd6.jpg,TRI,23,microbe,TRI,
bbf2c7d6-6b7f-3cdb-a571-6ee1574a93a9.jpg,CC,25,microbe,CC,
a6762d9c-37f7-3acc-a99f-eff053f1c7b3.jpg,ADC-EMC,20,AGC,ADC,ADC-EMC
621bcfce-f597-30b4-bb4a-87816300c207.jpg,AGC-NOS,14,AGC,AGC-NOS,
8937ef63-2d93-3e2f-ae3f-577bea6fc3cb.jpg,Normal,0,negative,Normal,
1af2346f-3087-39fc-9be3-cd8a1d80c8ea.jpg,EMC,6,negative,EMC,
7c376bc0-518c-31b8-9d72-2dea203c37ed.jpg,ASC-US,8,ASC,ASC-US,
97000183-f330-3644-85be-bec976eda27a.jpg,HSIL,11,ASC,HSIL,
90c7d368-5584-3ee8-9dd3-f7bf9d0465ab.jpg,LSIL,9,ASC,LSIL,
67f595ed-9874-3a5d-9791-4a0f8945adac.jpg,AGC,13,AGC,,
470cb835-0855-3570-955f-1425bec42484.jpg,Normal,0,negative,Normal,
7bb58366-6ca5-3534-b54c-a8e94d1a66c7.jpg,RPC,2,negative,RPC,
6d46316b-a564-3a0c-a467-08eb20218ecc.jpg,Atrophy,5,negative,Atrophy,
a3bae7a6-5208-3c92-ad9f-a66aeac3e74a.jpg,ASC-US,8,ASC,ASC-US,
2ca9f80a-b081-3ac6-ac1a-05c4b4668d92.jpg,AGC-FN,15,AGC,AGC-FN,
6ab239cd-778f-30ce-9eaf-fe207aaea864.jpg,FUNGI,21,microbe,FUNGI,
bdc279e3-b71a-3112-9908-39d122937634.jpg,AGC,13,AGC,,
a290d3c7-165c-3234-9220-730344d8c1c4.jpg,LSIL,9,ASC,LSIL,
3f274719-4686-3cd7-912b-bfa9eaf46e7a.jpg,ASC-US,8,ASC,ASC-US,
c7e273f9-a659-3d64-908d-7febb2358cee.jpg,Normal,0,negative,Normal,
d0ed36f1-af74-32af-90c9-2ce5b53fa65f.jpg,HCG,7,negative,HCG,
271625c8-bc25-3ba5-8318-9403721ecdfe.jpg,LSIL,9,ASC,LSIL,
338f2b9e-adb0-34ef-a35f-e54c7ead98c8.jpg,AGC-NOS,14,AGC,AGC-NOS,
6ee6322f-5742-3db6-b88d-f8788e6f9a3c.jpg,HSIL,11,ASC,HSIL,
60bec619-177a-331e-a7c8-a161094fc258.jpg,ECC,1,negative,ECC,
171601f8-70c3-385e-a8df-78abaa9f2874.jpg,PG,4,negative,PG,
c2944e06-eadf-3f6d-a476-eae4deaf4831.jpg,ASC-H,10,ASC,ASC-H,
fc7bb4ab-b303-3916-9ecd-87746c712df9.jpg,ASC-H,10,ASC,ASC-H,
6ffe5cc3-e3a5-3923-b9bb-a2f9174461a2.jpg,AGC-NOS,14,AGC,AGC-NOS,
004d88dd-b51a-315a-8982-58c1bd6d133d.jpg,EMC,6,negative,EMC,
bcec7e17-1083-3451-a87a-17f119142c9e.jpg,SCC,12,ASC,SCC,
08edb4cc-cb76-3cc9-ade7-db5e3318ecff.jpg,Atrophy,5,negative,Atrophy,
d70c1e68-64ea-36bd-b788-95e423b4df92.jpg,AGC,13,AGC,,
8d04530e-fd22-3b2b-8891-db9e21023fd5.jpg,ACTINO,22,microbe,ACTINO,
e4d346c2-baa8-3e5a-9b13-8cb9907cb09b.jpg,TRI,23,microbe,TRI,
314719ed-8a5d-3330-a8f7-38df69bed913.jpg,HSV,24,microbe,HSV,
b3cd8cd9-9abe-39f8-9b43-8f4efbcb05d3.jpg,PG,4,negative,PG,
6d22f8bf-47b2-3589-a0f5-7fb874612535.jpg,SCC,12,ASC,SCC,
a6fafcea-4512-3d17-9aaf-c61e2c7526e5.jpg,ADC,16,AGC,ADC,
52d278e2-bec2-324d-a55e-8a9cfb222e41.jpg,SCC,12,ASC,SCC,
ec28f05a-b407-3319-bf73-4651db1090b8.jpg,Atrophy,5,negative,Atrophy,
d7393c7b-5a9d-3e0f-be5f-617f1626902b.jpg,PG,4,negative,PG,
c802b81b-8ce7-3dd6-8ab0-68a083801ecf.jpg,FUNGI,21,microbe,FUNGI,
f1de5ac3-30df-38a5-bd83-5633f8587761.jpg,EMC,6,negative,EMC,
cccbae78-45b1-3b89-bd66-2786ecc54ec6.jpg,MPC,3,negative,MPC,
c6e558e7-fd7f-3030-845d-586201474763.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
72355c27-9dd6-33aa-af5c-9e1300d070df.jpg,PG,4,negative,PG,
bd467b6e-76b7-3a12-b5e2-6dae7272c137.jpg,AGC-FN,15,AGC,AGC-FN,
a580cdb0-ed49-371e-b1e7-d360b7da60b0.jpg,Normal,0,negative,Normal,
a792dd72-dc46-323d-bc28-512dfad8e552.jpg,ECC,1,negative,ECC,
aa3902c2-723c-335c-b311-91e6ad1ccb54.jpg,Normal,0,negative,Normal,
2bbf58c1-c503-3bfd-aaee-97a332493229.jpg,PG,4,negative,PG,
e1a02085-a450-305a-87c6-9add3127aef8.jpg,Normal,0,negative,Normal,
7be7565f-6069-3d19-bc07-40337290f0d8.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
ca8e1988-1227-34a9-84a5-46a6146c4415.jpg,SCC,12,ASC,SCC,
d1b4484e-c178-38f7-9da7-7fef3cdd423f.jpg,Normal,0,negative,Normal,
2c4cdbcd-3f2d-37b5-bce1-46393cb740c1.jpg,MPC,3,negative,MPC,
c43f9260-8380-3c53-991c-bf5dd6ae9d66.jpg,FUNGI,21,microbe,FUNGI,
daf85bfb-b5e7-3a83-913e-605e6782afe2.jpg,ACTINO,22,microbe,ACTINO,
fe0cb623-c187-383d-bf44-9326c1bd26bb.jpg,HSV,24,microbe,HSV,
7620aa5b-9bab-3683-bd6f-c8c8bc1aa58d.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
2f0c0d99-3f81-3a23-a6c0-85e64a1fdad0.jpg,Normal,0,negative,Normal,
6825b5c8-c6f7-334c-9f41-506045edf92a.jpg,AGC,13,AGC,,
4e2f62a6-ec8d-3b3e-af07-e70f1f9fe251.jpg,MPC,3,negative,MPC,
36b272b9-e3c1-38ca-a8de-a5c1bf52e025.jpg,HSIL,11,ASC,HSIL,
c583592a-4a12-3118-aa0e-440dbcf0787e.jpg,ASC-US,8,ASC,ASC-US,
7df4478d-f361-3927-a8ca-6a19d38f0de4.jpg,ASC-US,8,ASC,ASC-US,
198fee6f-4405-327b-973a-c78111c64f2c.jpg,LSIL,9,ASC,LSIL,
7efb3c46-371c-3b42-89e7-360d312fca44.jpg,HSV,24,microbe,HSV,
8da65fc3-26b5-3aee-a5bf-618c2a38e0db.jpg,Atrophy,5,negative,Atrophy,
79a15d8d-8214-35a6-8fbe-5d34693b7cad.jpg,Atrophy,5,negative,Atrophy,
032c1154-0daf-3d67-b37f-dc1aa1f592ae.jpg,RPC,2,negative,RPC,
18773af4-abf0-340c-a855-0467e24e8e60.jpg,FUNGI,21,microbe,FUNGI,
8871b7e4-222b-3dc4-9a9c-f7142399544c.jpg,HCG,7,negative,HCG,
dacc7ba4-ad0a-394b-89d4-3e63ed5c4120.jpg,ACTINO,22,microbe,ACTINO,
98b8c4d6-d61d-32b2-891b-5495420f0a1b.jpg,Atrophy,5,negative,Atrophy,
36131d2e-03f0-3651-bf94-f7d091aebd82.jpg,PG,4,negative,PG,
78bf696a-002b-37b3-a08f-c6e2b41dac1c.jpg,HSV,24,microbe,HSV,
eebc1f72-3cc7-3874-8e22-3d75c34a282e.jpg,SCC,12,ASC,SCC,
ff95335c-8623-3b1e-9314-930548e30411.jpg,ACTINO,22,microbe,ACTINO,
2f330caa-6acc-3fd6-b89a-77d8418a937d.jpg,AGC-NOS,14,AGC,AGC-NOS,
e413dc8a-c6cc-340a-bb28-d9c9c852ca27.jpg,ADC,16,AGC,ADC,
6359952e-e4e5-3722-964e-de74b9164ae3.jpg,FUNGI,21,microbe,FUNGI,
cc6ef0e7-a98a-3bf5-8c8d-f1fa6b46ad5f.jpg,ACTINO,22,microbe,ACTINO,
fe99e6ac-1ab4-3cd5-85e7-66b451c8ed8d.jpg,RPC,2,negative,RPC,
03c26d07-e908-38a1-8331-3aa86871ed7a.jpg,AGC-ECC-NOS,17,AGC,AGC-NOS,AGC-ECC-NOS
e534ab2e-16d6-31f8-b20a-1560080a1ea9.jpg,Atrophy,5,negative,Atrophy,
000d1dd2-ddb2-368f-bbb4-e0f85249be6b.jpg,RPC,2,negative,RPC,
5694bd40-62c2-3be5-920b-b45fea8e4f32.jpg,AGC,13,AGC,,
caf9cf4c-c722-3891-9cfd-7d4361c91ab4.jpg,LSIL,9,ASC,LSIL,
0fb11cf5-39dc-3251-8b15-7b6ce4f9ec0d.jpg,FUNGI,21,microbe,FUNGI,
d704c4a8-af06-3442-acf1-15ac0de64663.jpg,Normal,0,negative,Normal,
4a4848dd-f8d6-34cf-8750-8bb0f8a489c5.jpg,EMC,6,negative,EMC,
7733143e-f5ea-31ed-8e51-859106154474.jpg,AGC-FN,15,AGC,AGC-FN,
c3e6d716-48f6-3ada-bb70-3a97308563d9.jpg,TRI,23,microbe,TRI,
b0f8fcc2-f3e5-36f9-9ff7-6203f627dad3.jpg,HCG,7,negative,HCG,
2efcd9d4-0855-3244-b9f7-1eb440b7ef28.jpg,AGC-NOS,14,AGC,AGC-NOS,
726f6be2-ac65-3564-9012-4e517f41a0ac.jpg,PG,4,negative,PG,
ac785688-74d8-3e6d-bf14-fe8f964b2bdc.jpg,Atrophy,5,negative,Atrophy,
5364f8be-c524-3dfc-a66e-8bad525b7dee.jpg,HSIL,11,ASC,HSIL,
